-301.5,-522.213318482017,-120,603
-305.212342002398,-536.222366457621,-119.648093841642,617
-305.338441433902,-544.191543652339,-119.296187683284,624
-301.990321759354,-546.056632194576,-118.944281524927,624
-299.587960113113,-549.657215139821,-118.592375366569,626
-298.572245039471,-555.891729109267,-118.240469208211,631
-297.958912187392,-563.01819388729,-117.888563049853,637
-301.430040831572,-578.138331616471,-117.536656891496,652
-298.787220077899,-581.757850929509,-117.184750733138,654
-296.111274399592,-585.366648497717,-116.83284457478,656
-301.428437208313,-605.075943367569,-116.480938416422,676
-300.348811362307,-612.302695987246,-116.129032258065,682
-301.800914725482,-624.941763583506,-115.777126099707,694
-300.532899694072,-632.202480382253,-115.425219941349,700
-301.305871392646,-643.999822875999,-115.073313782991,711
-298.18123004195,-647.654965279098,-114.721407624633,713
-294.19778518412,-649.474143590611,-114.369501466276,712.999999999999
-290.203242280741,-651.268821739338,-114.017595307918,713
-285.39495327487,-651.207125763558,-113.66568914956,711
-281.38993263355,-652.947705266269,-113.313782991202,711
-274.253348607725,-647.297536514276,-112.961876832845,703.000000000001
-266.427990603061,-639.738326054658,-112.609970674487,693.000000000001
-261.357431071297,-638.586167422856,-112.258064516129,690
-257.430380257863,-640.179349339146,-111.906158357771,690
-253.493618378507,-641.748381720883,-111.554252199413,690
-249.547293939999,-643.293205379338,-111.202346041056,690
-245.947485600867,-645.748274737619,-110.850439882698,691
-241.976736621086,-647.246675491045,-110.49853372434,691
-237.308011894611,-646.843031569968,-110.146627565982,689
-233.330702000757,-648.288349042179,-109.794721407625,689
-229.344590154987,-649.709211083421,-109.442815249267,689
-224.695690799069,-649.215562456977,-109.090909090909,687
-218.776500725145,-644.901420940023,-108.739002932551,681
-214.811465508459,-646.232956669735,-108.387096774194,681
-210.219124807505,-645.638381421959,-108.035190615836,679
-205.338459319391,-644.059094434927,-107.683284457478,676
-201.378851035262,-645.308111180789,-107.33137829912,676
-197.411646121336,-646.532784919423,-106.979472140762,676
-192.578546033527,-644.858514410419,-106.627565982405,673
-188.614268477429,-646.029146189802,-106.275659824047,673
-183.545444156705,-643.328897166386,-105.923753665689,669
-179.590731708194,-644.444077546311,-105.571847507331,669
-174.316619398703,-640.710321597372,-105.219941348974,664
-170.378164003502,-641.768869010328,-104.868035190616,664
-166.433281419791,-642.80320692716,-104.516129032258,664
-162.482120460676,-643.813296329458,-104.1642228739,664
-158.524830176105,-644.799099113543,-103.812316715543,664
-154.561559847243,-645.760578091902,-103.460410557185,664
-150.592458980838,-646.697696994589,-103.108504398827,664
-145.734438283685,-643.709152877399,-102.756598240469,660
-141.778103523009,-644.592095329612,-102.404692082111,660.000000000001
-137.398794939557,-643.494810506781,-102.052785923754,658
-133.241131536487,-643.347340763041,-101.700879765396,657
-129.090470372672,-643.173110802187,-101.348973607038,656
-125.137741850277,-643.953838069635,-100.99706744868,656
-120.441388523207,-640.779113213439,-100.645161290323,652
-116.324840396931,-640.52285791112,-100.293255131965,651
-112.388630195822,-641.225230166988,-99.941348973607,651
-108.614767416411,-642.889440183208,-99.5894428152493,652
-104.503639504819,-642.55738213038,-99.2375366568915,651
-100.555156461033,-643.187111585033,-98.8856304985337,651
-96.8996632093777,-645.770435425708,-98.533724340176,653
-93.9277932603682,-653.282151641416,-98.1818181818182,660
-88.6875443360819,-644.93063152531,-97.8299120234604,651
-84.0740554062176,-640.505701151483,-97.4780058651026,646
-81.8753078333658,-654.90185063656,-97.1260997067449,660
-77.0257362995025,-648.441235539135,-96.7741935483871,653
-72.2586451796592,-641.946016575226,-96.4222873900293,646
-68.3145252614736,-642.377712594622,-96.0703812316715,645.999999999999
-64.3678283092275,-642.785176150441,-95.7184750733138,646
