-372,-644.322900415622,-120,744
-368.035627957511,-646.595527786823,-119.648093841642,744
-364.057372478884,-648.843763585481,-119.296187683284,744
-358.613507089232,-648.442250731059,-118.944281524927,741
-354.624086970953,-650.632582138351,-118.592375366569,741
-349.674943081091,-651.036430763468,-118.240469208211,739
-343.330991437277,-648.752518545166,-117.888563049853,734
-338.415321915201,-649.075550219719,-117.536656891496,732
-334.422393114713,-651.141814801836,-117.184750733138,732
-330.416848872715,-653.183516311477,-116.83284457478,732
-321.493939685198,-645.35466740831,-116.480938416422,721
-317.083789121497,-646.419268490934,-116.129032258065,720
-312.67270560176,-647.454074951787,-115.777126099707,718.999999999999
-308.260888543348,-648.459115592082,-115.425219941349,718
-302.153426586437,-645.8113554298,-115.073313782991,713.000000000001
-298.18123004195,-647.654965279098,-114.721407624633,713
-293.785165569556,-648.563240163416,-114.369501466276,712
-289.796225110642,-650.35540123199,-114.017595307918,712
-285.39495327487,-651.207125763558,-113.66568914956,711
-279.411100477196,-648.355949251738,-113.313782991202,706
-275.423704291684,-650.059830411207,-112.961876832845,706
-271.425918276711,-651.73918931398,-112.609970674487,706
-266.281556584235,-650.617501011982,-112.258064516129,703
-263.399780379784,-655.024087874546,-111.906158357771,706
-258.26958510158,-653.839293260551,-111.554252199413,702.999999999999
-253.887246878086,-654.480913298979,-111.202346041056,702
-248.438994138068,-652.28986362787,-110.850439882698,698
-244.428020494237,-653.803443549565,-110.49853372434,698
-238.34128335424,-649.659474377965,-110.146627565982,692
-234.346655710485,-651.111084959634,-109.794721407625,692
-230.343187789914,-652.538133628051,-109.442815249267,692
-226.003962652338,-652.995565731836,-109.090909090909,691
-221.025304697357,-651.530363592857,-108.739002932551,688
-215.442336185429,-648.130850815608,-108.387096774194,683
-211.147928009894,-648.490981045325,-108.035190615836,682
-207.160990023409,-649.775595273107,-107.683284457478,682
-202.868339578422,-650.081100168813,-107.33137829912,681
-198.871791432884,-651.314832145158,-106.979472140762,681
-193.436994232785,-647.733069452367,-106.627565982405,676
-190.576081076748,-652.748617249726,-106.275659824047,680
-185.191591637931,-649.098663060254,-105.923753665689,675
-179.859178242885,-645.407372131582,-105.571847507331,670
-175.366719515563,-644.570022329886,-105.219941348974,668
-171.404538485451,-645.634946534487,-104.868035190616,668
-167.435891548825,-646.675515402624,-104.516129032258,667.999999999999
-163.216226426612,-646.722091342995,-104.1642228739,667
-159.479799032588,-648.683431035914,-103.812316715543,668
-155.492653581262,-649.650702056311,-103.460410557185,668
-151.499642468674,-650.593466253592,-103.108504398827,668
-147.500916323488,-651.511688063792,-102.756598240469,668
-143.496625989954,-652.405332848758,-102.404692082111,668
-139.069297005691,-651.318455619325,-102.052785923754,666
-134.660747854227,-650.201878640273,-101.700879765396,664
-130.664744401607,-651.016685324165,-101.348973607038,664
-126.663811872841,-651.80693365585,-100.99706744868,664
-121.734470915328,-647.658643570025,-100.645161290323,659
-117.754331523161,-648.394106549044,-100.293255131965,659
-113.424470105461,-647.135140122444,-99.941348973607,657
-109.447702749359,-647.819573926945,-99.5894428152493,657.000000000001
-105.466806689195,-648.479569984116,-99.2375366568915,657
-101.173006884756,-647.139106126262,-98.8856304985337,655
-97.0480547303721,-646.759364117019,-98.533724340176,654
-92.2200152010888,-641.404294338844,-98.1818181818182,648
-88.2788459750862,-641.958600965286,-97.8299120234604,648
-84.3343465994257,-642.488690938329,-97.4780058651026,648
-80.3866658727591,-642.99454426135,-97.1260997067449,648
-76.5539094308991,-644.469160589431,-96.7741935483871,649
-72.706067131236,-645.920914510676,-96.4222873900293,650
-68.7375254178914,-646.355283570441,-96.0703812316715,650
-64.8660313147169,-647.760293612906,-95.7184750733138,651
-60.886340226178,-648.146475400323,-95.366568914956,651
